Phrase n°,Temoin,dracula1.txt,dracula2.txt
4606,"Un jour, j’ai entendu un Américain définir ainsi la foi : « Une faculté qui nous permet de croire à des choses que nous savons n’être pas vraies",=,=
4607,"» Je saisis parfaitement l’idée de cet homme",=,=
4608,"Il veut que nous gardions l’esprit ouvert, que nous ne laissions pas une toute petite vérité arrêter le progrès d’une vérité plus grande",=,=
4609,"C’est cette vérité infime que nous appréhendons d’abord ; nous l’estimons à sa juste valeur mais nous ne devons pas lui laisser croire qu’elle est toute la vérité de l’univers",=,=
4610,"– Vous voulez donc que des idées préconçues ne m’empêchent pas d’en accepter d’autres, plutôt extraordinaires",=,=
4611,"– Ah",=,=
4612,"vous êtes toujours mon meilleur élève",=,=
4613,"On ne perd pas son temps à vous expliquer quelque chose",=,=
4614,"Maintenant que vous voulez chercher à comprendre, que vous avez fait le premier pas, vous allez comprendre",=,=
4615,"Donc, vous pensez que ces petites blessures à la gorge des enfants ont la même origine que celles que nous avons vues à la gorge de Miss Lucy",=,=
4616,"– Oui, je suppose… Il se leva",=,=
4617,"– Vous vous trompez, déclara-t-il",=,=
4618,"Oh",=,=
4619,"s’il en était ainsi",=,=
4620,"Mais hélas",=,=
4621,"non… La vérité est bien plus terrible bien plus terrible…  – Pour l’amour de Dieu, professeur, que voulez-vous dire",=,=
4622,"Avec un geste désespéré, il se laissa tomber sur une chaise et, les coudes sur la table, se couvrit le visage des deux mains cependant qu’il m’avouait :  – Ces enfants ont été victimes de Miss Lucy elle-même",=,=
4623,"XV      Journal du Dr Seward    (Suite)   Ma colère n’aurait pas été plus grande si, alors qu’elle vivait encore, Van Helsing avait giflé Lucy",=,"Chapitre 15      Journal du Dr Seward (Suite)     Ma colère n’aurait pas été plus grande si, alors qu’elle vivait encore, Van Helsing avait giflé Lucy"
4624,"Je frappai du poing sur la table et me levai en demandant :  – Est-ce que vous devenez fou, professeur",=,=
4625,"Il releva la tête, me regarda, et la tendresse que je lus dans ses yeux me calma aussitôt",=,=
4626,"– Oh",=,=
4627,"que ne le suis-je, fou, dit-il lentement",=,=
4628,"La folie serait beaucoup plus facile à supporter qu’une vérité comme celle-ci",=,=
4629,"Oh",=,=
4630,"mon ami, pourquoi, à votre avis, ai-je attendu aussi longtemps avant de vous avouer une chose aussi simple",=,=
4631,"Peut-être parce que je vous déteste encore, comme je vous ai toujours détesté",=,=
4632,"Peut-être parce que je désirais vous faire souffrir",=,=
4633,"Parce que je voulais, après tant d’années, me venger de ce geste par lequel vous m’aviez sauvé la vie",=,=
4634,"Ah non",=,=
4635,"n’est-ce pas",=,=
4636,"– Pardonnez-moi, dis-je",=,=
4637,"– Au contraire, mon ami, reprit-il, parce que, cette vérité, je voulais vous la dire en vous faisant le moins de mal possible, car je savais que vous aviez aimé cette jeune fille",=,=
4638,"Pourtant, maintenant encore, je n’espère pas que vous alliez me croire tout de suite",=,=
4639,"Il est si difficile d’accepter immédiatement une vérité abstraite que, le plus souvent, nous commençons par en douter, surtout lorsque nous avons toujours cru exactement le contraire",=,=
4640,"Et il est plus difficile encore d’accepter une vérité concrète, surtout lorsqu’elle est aussi épouvantable que celle-ci",=,=
4641,"Ce soir, je vous prouverai qu’il faut y croire",=,=
4642,"Oserez-vous venir avec moi",=,=
4643,"Cela me stupéfia",=,=
4644,"On ne saurait trouver de plaisir à prouver une telle vérité",=,=
4645,"Byron excepte de cette règle la jalousie : « Et prouve la vérité même qu’il abhorrait le plus(4)",=,"Byron excepte de cette règle la jalousie : « Et prouve la vérité même qu’il abhorrait le plus [3]"
4646,"»  Il vit que j’hésitais, et poursuivit :  – Le raisonnement est simple et, cette fois, ce n’est pas le raisonnement d’un fou qui patauge dans un marécage en sautant d’une touffe d’herbes à une autre",=,=
4647,"Si ce que je vous dis n’est pas vrai, alors, la preuve que nous en aurons sera pour nous un soulagement ou, du moins, elle n’aggravera pas l’histoire de la fin de Lucy, si pénible déjà",=,=
4648,"Mais, si c’est vrai",=,=
4649,"Ah",=,=
4650,"c’est ce qu’il faut redouter ; et pourtant, cette crainte même aidera ma cause, car j’ai d’abord besoin qu’on y croie",=,=
4651,"Bon",=,=
4652,"Voici ce que je vous propose",=,=
4653,"En premier lieu, nous allons tout de suite aller voir cet enfant au North Hospital, là où, les journaux nous l’apprennent, on l’a conduit immédiatement",=,=
4654,"Le Dr Vincent, attaché à cet hôpital, est un de mes amis, et un des vôtres aussi, je pense, puisque vous avez fait vos études ensemble à Amsterdam",=,=
4655,"Même s’il lui était impossible de laisser voir son malade à ses amis, il le laissera voir aux médecins",=,=
4656,"Nous ne lui dirons rien, sinon que nous désirons avoir des détails sur le cas en question",=,=
4657,"Ensuite…  – Ensuite",=,=
4658,"Il prit une clef dans sa poche qu’il remua légèrement du bout des doigts",=,=
4659,"– Ensuite, nous irons, vous et moi, passer la nuit dans le cimetière où Lucy repose",=,=
4660,"Voici la clef qui ferme le tombeau",=,=
4661,"Le fossoyeur me l’a donnée afin que je la remette à Arthur",=,=
4662,"À la pensée de la nouvelle et terrible épreuve qui nous attendait, je sentis mes forces m’abandonner",=,=
4663,"Pourtant, je n’avais rien d’autre à faire que de me montrer aussi courageux que je le pouvais, et je déclarai que nous devions nous hâter, car la fin de l’après-midi approchait…  L’enfant, quand nous entrâmes dans sa chambre, était éveillé",=,=
4664,"Il avait dormi et pris un peu de nourriture, et son état général était satisfaisant",=,=
4665,"Le Dr Vincent ôta le bandage du cou pour nous montrer les deux petites blessures",=,=
4666,"C’étaient exactement les mêmes que celles que portait Lucy",=,=
4667,"Elles étaient plus petites, paraissaient plus fraîches, c’était toute la différence",=,=
4668,"Nous demandâmes à Vincent d’où, à son avis, elles provenaient ; il nous répondit que l’enfant avait dû être mordu par un animal, peut-être un rat ; pour sa part, toutefois, il croyait plutôt qu’il s’agissait d’une de ces chauves-souris, si nombreuses sur les hauteurs au nord de Londres",=,=
4669,"– Parmi toutes celles qui sont inoffensives, ajouta-t-il, il en est peut-être d’une espèce sauvage plus cruelle, venant des pays du Sud",=,=
4670,"Peut-être quelque marin en a-t-il ramené une chez lui et s’est-elle échappée, ou bien est-ce une jeune chauve-souris qui s’est envolée du jardin zoologique, et pourquoi, dans ce cas, ne serait-ce pas une chauve-souris de la race des vampires",=,=
4671,"Car on en élève au zoo",=,=
4672,"Il n’y a pas dix jours, c’est un loup qui s’est échappé, et on l’a aperçu, je crois, dans ces environs",=,=
4673,"Aussi, durant une semaine, les enfants n’ont plus joué à rien d’autre qu’au Petit Chaperon rouge jusqu’au moment où cette « dame-en-sang » a fait son apparition",=,=
4674,"Alors, ils n’ont plus pensé qu’à elle… Ce pauvre petit encore, quand il s’est réveillé tout à l’heure, a demandé à l’infirmière s’il pouvait partir",=,=
4675,"Et quand elle a voulu savoir pourquoi il désirait partir, il lui a dit : « Pour aller jouer avec la “dame-en-sang”",=,=
4676,"»  – J’espère, lui dit Van Helsing, que, lorsque vous permettrez à l’enfant de rentrer chez ses parents, vous recommanderez à ceux-ci de le surveiller étroitement",=,=
4677,"Ces escapades dont il rêve sont très dangereuses, et la prochaine pourrait être fatale",=,=
4678,"Mais je suppose que vous avez l’intention de le garder encore quelques jours ici",=,=
4679,"– Pendant une semaine, au moins ; davantage, si les blessures ne sont pas guéries au bout de huit jours",=,=
4680,"Notre visite à l’hôpital ayant été plus longue que nous ne l’avions prévu, il faisait déjà nuit quand nous nous retrouvâmes dans la rue",=,=
4681,"– Inutile de nous presser, dit alors Van Helsing",=,=
4682,"Je ne croyais pas qu’il fût si tard… Venez : il nous faut d’abord manger quelque chose, puis nous ferons ce qu’il nous reste à faire…  Nous allâmes dîner au Jack Straw’s Castle, où nous eûmes la compagnie d’un petit groupe de cyclistes et d’autres personnes fort joyeuses",=,=
4683,"Vers dix heures, nous quittâmes l’auberge",=,=
4684,"La nuit était particulièrement obscure, et bientôt nous n’eûmes même plus la clarté des rares réverbères",=,=
4685,"De toute évidence, le professeur avait étudié le chemin que nous devions suivre, car il avançait sans la moindre hésitation",=,=
4686,"Pour moi, j’aurais été bien embarrassé s’il m’avait fallu dire où je me trouvais",=,=
4687,"Nous rencontrions de moins en moins de gens, si bien que finalement nous fûmes même étonnés de croiser des policiers à cheval qui patrouillaient",=,=
4688,"Parvenus enfin au mur du cimetière, nous l’escaladâmes",=,=
4689,"Non sans quelque difficulté, car nous ne connaissions pas l’endroit et il y faisait plus obscur encore que sur la route ; nous trouvâmes le tombeau de la famille Westenra",=,=
4690,"Le professeur tira la clef de sa poche, ouvrit la porte grinçante, puis, très poliment mais sans doute inconsciemment, recula d’un pas pour me laisser passer le premier",=,=
4691,"Cette amabilité, dans une circonstance aussi lugubre, avait quelque chose d’ironique",=,=
4692,"Mon compagnon me suivit, referma la porte avec précaution et après s’être assuré que la serrure n’était pas une serrure à ressort, car, dans ce dernier cas, notre situation eût été des plus mauvaises",=,=
4693,"Il prit alors dans sa trousse une boîte d’allumettes et un morceau de bougie qui devait nous éclairer",=,=
4694,"Le tombeau, lorsque nous l’avions vu dans la journée garni de fleurs fraîches, donnait déjà le frisson ; mais maintenant que quelques jours s’étaient écoulés depuis les funérailles, que toutes ces fleurs étaient fanées, les pétales blancs virant au roux et les feuillages brunissant, que les araignées et autres petites bêtes régnaient à nouveau ici, que la pierre délavée par le temps apparaissait, ainsi que le mortier, recouverte de poussière et les fers rouillés, que les cuivres ternis et les plaques d’argent également ternies reflétaient faiblement la clarté de la bougie, le spectacle passait en sombre horreur tout ce que l’imagination eût pu concevoir",=,=
4695,"Même si on avait tenté de le repousser, malgré soi on éprouvait le sentiment que la vie – la vie animale – n’était pas seule à disparaître à tout jamais",=,=
4696,"Van Helsing procéda avec méthode",=,=
4697,"Tenant la bougie en sorte qu’il pût lire les inscriptions sur chaque cercueil et en sorte que la cire, aussitôt qu’elle tombait sur les plaques d’argent, se figeait en taches blanches, chercha et trouva le cercueil de Lucy",=,=
4698,"Il se pencha à nouveau sur son sac, et, cette fois, y prit un tournevis",=,=
4699,"– Qu’allez-vous faire",=,=
4700,"demandai-je",=,=
4701,"– Ouvrir le cercueil",=,=
4702,"Alors, peut-être, vous me croirez",=,=
4703,"Il se mit à dévisser le couvercle, puis l’enleva",=,=
4704,"L’enveloppe de plomb apparut",=,=
4705,"C’était plus que ce que je pouvais supporter ; cela me semblait être un affront à la morte, semblable à celui qu’on lui eût fait de son vivant si on l’avait déshabillée pendant qu’elle dormait",=,=
4706,"Pour l’arrêter, je saisis la main du professeur, mais il me dit simplement :  – Vous allez voir",=,=
4707,"Et il prit dans son sac une petite scie",=,=
4708,"Enfonçant le tournevis dans le plomb, d’un coup si vif que je reculai de surprise, il y fit un trou assez grand pour y introduire la pointe de la scie",=,=
4709,"Je pensais qu’allait se dégager l’odeur des gaz d’un cadavre déposé là depuis huit jours, et je reculai encore vers la porte",=,=
4710,"Mais le professeur poursuivait sa tâche, comme s’il ne se souciait de rien d’autre que du résultat final",=,=
4711,"Il scia le cercueil de plomb d’un côté, puis en travers, puis de l’autre côté",=,=
4712,"Retirant alors la partie ainsi détachée, et approchant la bougie de l’ouverture, il me fit signe d’approcher",=,=
4713,"J’avançais de quelques pas, je regardai ; le cercueil était vide",=,=
4714,"Le choc pour moi fut considérable, mais Van Helsing, lui, demeura impassible",=,=
4715,"Plus que jamais, il savait qu’il avait raison",=,=
4716,"– Vous me croyez, à présent, mon cher John",=,=
4717,"Vous êtes convaincu",=,=
4718,"Je sentis se réveiller en moi mon penchant naturel à la discussion",=,=
4719,"– Je suis convaincu que le corps de Lucy n’est pas dans le cercueil ; mais cela ne prouve qu’une chose",=,=
4720,"– Laquelle, mon cher John",=,=
4721,"– Eh bien",=,=
4722,"que le corps n’est pas dans le cercueil",=,=
4723,"– Le raisonnement est juste",=,=
